text,target,category,polarity,from,to
"Toplamda 4 salon ve bir kafeteryadan olusan tesiste uygun fiyat hizmet almak ve 4 ayri salonda dügün, nisan, okul yemegi, toplanti gibi organizasyonlar gerçeklestirmek mümkün.",fiyat~,RESTAURANT#PRICES~,positive~,58~,63~
Kafeteryasinin self servis olmasi bir eksi gibi görünse de Bogaz'daki çay keyfi tartisilmaz!,NULL~self servis~,AMBIENCE#GENERAL~SERVICE#GENERAL~,positive~negative~,0~15~,0~26~
"Tamam yemekler guzel de, pilav da kurufasulye de soguk!",pilav da kurufasulye de~yemekler~,FOOD#STYLE_OPTIONS~FOOD#QUALITY~,negative~positive~,25~6~,48~14~
"Cok kalabalik oldugu icin servis de aksiyor tabii, calisanlar bikkin.",servis~,SERVICE#GENERAL~,negative~,26~,32~
"Bir kere gittim, bir daha gitmem.",NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
Hani sizi keyifli sohbet ortamlari ile bütünlestiren ve ardindan damakta biraktigi Lezzet ile müdavimi yapan yerler vardir!,sohbet ortamlari~Lezzet~,AMBIENCE#GENERAL~FOOD#QUALITY~,positive~positive~,18~83~,34~89~
O adreslerden biridir!
Pazar kahvaltilari benim Için mabeyin'dir.,Pazar kahvaltilari~,FOOD#QUALITY~,positive~,0~,18~
Namini duyup gittigim yerlerden ama mezeler gelince ortada nam falan kalmadi malesef.,mezeler~,FOOD#QUALITY~,negative~,36~,43~
Ayrica sacma sapan hesapta gelip sonrasinda bahsisle calisan valenin para diye tutturmasida cabasi.,valenin~hesapta~,SERVICE#GENERAL~RESTAURANT#PRICES~,negative~negative~,61~19~,68~26~
Begenmedim malesef.,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
"Bize mi denk geldi bilmiyorum ama, uzun zamandır yediğim en kötü yemeği burada yedim, üstüne servis de çok çok kötüydü.",yemeği~servis~,FOOD#QUALITY~SERVICE#GENERAL~,negative~negative~,65~93~,71~99~
Menünün hiç bir özelliği yok.,Menünün~,FOOD#STYLE_OPTIONS~,negative~,0~,7~
"Birbirinin kopyası olan, standart kafe yemekleriyle müşteri kazıklamaya çalışan tipik yerlerden biri.",müşteri~yerlerden~kafe yemekleriyle~,RESTAURANT#PRICES~RESTAURANT#GENERAL~FOOD#STYLE_OPTIONS~,negative~negative~negative~,52~86~34~,59~95~51~
Hisarüstüne çok yakışan bir bar olmuş iç dizaynını çok güzel yapmışlar ama kış aylarında biraz soğuk olma problemi var :,iç dizaynını~kış aylarında~,AMBIENCE#GENERAL~AMBIENCE#GENERAL~,positive~negative~,38~75~,50~88~
( 4 tarafı cam olduğu için yeterince ısıtamıyorlar.,NULL~,AMBIENCE#GENERAL~,negative~,0~,0~
Yılbaşı için 100 liraya sınırsız yabancı alkollü bir etkinlikleri olması da çok güzel :,yabancı alkollü~,DRINKS#STYLE_OPTIONS~,positive~,33~,48~
Hamburgerini pek beğenmedim ama diğer yemekleri lezzetli olabilir belki.,yemekleri~Hamburgerini~,FOOD#QUALITY~FOOD#QUALITY~,positive~negative~,38~0~,47~12~
Sürekli kalabalık olan bir mekan.,mekan~,AMBIENCE#GENERAL~,negative~,27~,32~
Üniversiteliler çok sık uğruyor.
Kadıköydeki gözde mekanlardan biri,mekanlardan~,RESTAURANT#GENERAL~,positive~,18~,29~
Çay denilince akla ilk gelen yer:,yer~,RESTAURANT#GENERAL~,positive~,29~,32~
)) 60'a yakın çeşitte çaydan birini mutlaka seviceksiniz:,çaydan~,DRINKS#STYLE_OPTIONS~,positive~,22~,28~
) ben karamel aramalı çayı çok sevdim adını hatırlamasamda siz içinde karamel var dediğinizde tek gelicek o olucaktır:,karamel aramalı çayı~,DRINKS#QUALITY~,positive~,6~,26~
)) mekan inanılmaz keyifli içerdeki koltuklardan kalkmak istemiyor insan:,mekan~,AMBIENCE#GENERAL~,positive~,3~,8~
Kesinlikle verdiğim puanı hakeden bir mekan.,mekan~,RESTAURANT#GENERAL~,positive~,38~,43~
Küçük şirin bir konsepte sahip.,konsepte~,AMBIENCE#GENERAL~,positive~,16~,24~
Pizza Fagotto favori lezzetim ve daha iyisini yiyene kadar benim için en iyi pizza bu.,Pizza Fagotto~,FOOD#QUALITY~,positive~,0~,13~
Düsen kalite - Eskiden ne çok severdim patlicanli güveç kebabini...,kalite~,RESTAURANT#GENERAL~,negative~,6~,12~
Yakinlarda gittim servis berbat.,servis~,SERVICE#GENERAL~,negative~,18~,24~
"Fiyat yüksek, kart geçmiyor...",Fiyat~,RESTAURANT#PRICES~,negative~,0~,5~
Yine de sorbe dondurmasi güzeldir.,sorbe dondurmasi~,FOOD#QUALITY~,positive~,8~,24~
Kısıklı'ya yakın olan mekanın Şatobiryan isimli etini deneyin.,Şatobiryan isimli etini~,FOOD#QUALITY~,positive~,30~,53~
"Yalnız önceden arayın, var mı kaldı mı diye sorun."
Özel bir sunumla masanıza geliyor.,sunumla~,FOOD#STYLE_OPTIONS~,positive~,9~,16~
Bir de mantar çanakları denenebilir.,mantar çanakları~,FOOD#QUALITY~,positive~,7~,23~
"Harika manzara, güzel lezzetler - Manzarasi ve yiyecekleri son derece güzel, her çesit yiyecek mevcut ve son derece lezzetli fiyatlari ise çok çok uygun.",yiyecekleri~lezzetler~manzara~fiyatlari~,FOOD#STYLE_OPTIONS~FOOD#QUALITY~AMBIENCE#GENERAL~FOOD#PRICES~,positive~positive~positive~positive~,47~22~7~125~,58~31~14~134~
Halka açik olmasi ise son derece güzel.,Halka açik olmasi~,RESTAURANT#GENERAL~,positive~,0~,17~
Çok kalabalik olusu ve yer bulamamak sikinti olsa da gidilmesi gereken yerlerden biri.,yerlerden~yer bulamamak~,RESTAURANT#GENERAL~AMBIENCE#GENERAL~,positive~negative~,71~23~,80~36~
Hisarustu'ndeki en genis mekan olmasina ragmen ferah bir yer degil.,yer~,AMBIENCE#GENERAL~,negative~,57~,60~
"Kalabalik gruplar icin uygun, bu acidan buyuk avantaj sagliyor.",NULL~,AMBIENCE#GENERAL~,positive~,0~,0~
Belli bir saate kadar bistro seklinde olusu da guzel.,bistro seklinde olusu~,RESTAURANT#GENERAL~,positive~,22~,43~
Yazin camekan olmasi hos ancak kisin donmustuk.,camekan olmasi~NULL~,AMBIENCE#GENERAL~AMBIENCE#GENERAL~,positive~negative~,6~0~,20~0~
Ilk kez kıs gecirmesinden midir bilmem ama su da akiyordu tepemizden.,NULL~,AMBIENCE#GENERAL~,negative~,0~,0~
"Kendi biralarindan denenmeli, guzel biralar vardi.",biralar~,DRINKS#QUALITY~,positive~,6~,13~
Isterseniz denemek icin farkli biralardan kucuk bardaklarda alabiliyorsunuz.,biralardan~,DRINKS#STYLE_OPTIONS~,positive~,31~,41~
"Keyifli bir ortam ve cok da kalabalik degildi, tavsiye edilir",ortam~,AMBIENCE#GENERAL~,positive~,12~,17~
Kadıköyde hemen hemen gitmediğim bar kalmadı diyebilirim.
"Alkol çeşitliliği, yemekleri, dekorasyonu, barmeni, müşteri profili olarak benim için Kadıköy'dekl en iyi mekandır.",Alkol~barmeni~müşteri profili~dekorasyonu~yemekleri~,DRINKS#STYLE_OPTIONS~SERVICE#GENERAL~AMBIENCE#GENERAL~AMBIENCE#GENERAL~FOOD#QUALITY~,positive~positive~positive~positive~positive~,0~43~52~30~19~,5~50~67~41~28~
"Çalışanların, işletmecinin hatta sahibinin misafirperverliği ve samimiyetini başka bir mekanda bulabileceğinizi sanmıyorum.",Çalışanların~sahibinin~işletmecinin~,SERVICE#GENERAL~SERVICE#GENERAL~SERVICE#GENERAL~,positive~positive~positive~,0~33~14~,12~42~26~
Her daim gidilebilecek bir mekan.,mekan~,RESTAURANT#GENERAL~,positive~,27~,32~
"Yalnız, maç günlerinde bir gün önceden rezervasyon yapmalısınız."
Maç günü yer bulmanız çok zor.
Kadıköy'ün kemik mekanı.,mekanı~,RESTAURANT#GENERAL~,positive~,17~,23~
Hep klasik kaliteyi bulabilmeniz mümkün.,kaliteyi~,RESTAURANT#GENERAL~,positive~,11~,19~
Hafta sonu kahvaltısı için de gönül rahatlığıyla tercih edebileceğiniz bir mekan,Hafta sonu kahvaltısı~,FOOD#QUALITY~,positive~,0~,21~
Ramazan ayında gitme fırsatı buldum yeşillik içinde hoş ve düzgün bir mekan.,mekan~,AMBIENCE#GENERAL~,positive~,70~,75~
İftar öncesi ve sonrasında güzel müzik ziyafeti sundular.,müzik~,AMBIENCE#GENERAL~,positive~,33~,38~
Esas konumuz olan yemeklere gelince çok pozitif olamaycağım.,yemeklere~,FOOD#QUALITY~,negative~,18~,27~
ben aynı fiyatlara çok daha lezzetli yemekler yiyorum bu şehirde.,yemekler~,FOOD#QUALITY~,negative~,37~,45~
Mekanı bilmeyeniniz yoktur.,Mekanı~,RESTAURANT#GENERAL~,neutral~,0~,6~
"Kız kulesi karşısında eşşsiz bir manzara , meşhur olduktan sonra tabiki her yer gibi lezzet kalitesi düşüyor.",lezzet kalitesi~manzara~,FOOD#QUALITY~AMBIENCE#GENERAL~,negative~positive~,85~33~,100~40~
Bu konuda her mekan böyledir
"Telefonla aradığımda rezervasyon alamıyoruz deyip, oraya gittiğimde istediğim masaya ""orası rezerve beyefendi"" diyerek oturtmayan, insanları görünüşüne göre açıkça tersleyen ukala ve sevimsiz garsonlara sahip.",garsonlara~,SERVICE#GENERAL~,negative~,192~,202~
Big Chefs isminin verdiği güven ve muhitinde rakibi olmaması yüzünden sürekli dolu olabilir ama böyle giderlerse çok müşteri kaybederler.,müşteri~,SERVICE#GENERAL~,negative~,117~,124~
Hamburgerlerini seviyordum ama son deneyimim beni mutlu etmedi.,Hamburgerlerini~NULL~,FOOD#QUALITY~RESTAURANT#GENERAL~,positive~negative~,0~0~,15~0~
Bir kez daha sans vereceğim.,NULL~,RESTAURANT#GENERAL~,neutral~,0~,0~
"Servisi bazen iyi, bazen kötü.",Servisi~,SERVICE#GENERAL~,neutral~,0~,7~
Mekan tasarımı iyi.,Mekan tasarımı~,AMBIENCE#GENERAL~,positive~,0~,14~
Ofiste bir tatli kriziyle Tavuk Gögsü ve Kabak Tatlisi siparis ettik.
Ikisi de birbirinden lezzetli.,Ikisi de~,FOOD#QUALITY~,positive~,0~,8~
Hatta sanirim hayatimda yedigim en lezzetli Tavuk Gögsü'nü yedim.,Tavuk Gögsü'nü~,FOOD#QUALITY~,positive~,44~,58~
Keske fotograf çekmeye de firsatimiz olsaydi.
) Bu arada hizli servis için tesekkür ediyoruz.,servis~,SERVICE#GENERAL~,positive~,17~,23~
Tatli krizi ancak böyle sahane bastirilabilirdi.,Tatli~,FOOD#QUALITY~,positive~,0~,5~
mekan emniyet mah cafe ve restorant olmak sartiyla iki bölümden olusuyor her ikisinide denedim gayet genel itibari ile güzel bir mekan kuzu bonfilesi güzeldi ilgi normaldi çok kalabalik bir mekan içecekler genel olarak güzeldi giriste mini sarküteride alisverise isik tutuyor güzeldi fiyatlar birazcik fazla,ilgi~fiyatlar~NULL~mekan~içecekler~kuzu bonfilesi~,SERVICE#GENERAL~RESTAURANT#PRICES~RESTAURANT#GENERAL~RESTAURANT#GENERAL~DRINKS#QUALITY~FOOD#QUALITY~,neutral~negative~positive~positive~positive~positive~,158~284~0~0~196~135~,162~292~0~5~205~149~
gerçekten bir özelligi olmayan çesidi bol konumu itibari ile talep gören çok sikisik havasiz normal bir mekan fiyatlar hayli yüksek süper bir özelligi olan bir yemegi varsa söyleyin arkadaslar,konumu~fiyatlar~mekan~,LOCATION#GENERAL~RESTAURANT#PRICES~AMBIENCE#GENERAL~,positive~negative~negative~,42~110~104~,48~118~109~
Servisi ve yemekleri bu kadar kötü restorant bulmak istanbulda zor olsa gerek.,Servisi~yemekleri~,SERVICE#GENERAL~FOOD#QUALITY~,negative~negative~,0~11~,7~20~
"Yenmeyecek kadar kötü kebaplari, ukala garsonu ve en lüks restoranda ödeyecegini alkollü yemek fiyatiyla karsilasirsiniz.",kebaplari~garsonu~fiyatiyla~,FOOD#QUALITY~SERVICE#GENERAL~RESTAURANT#PRICES~,negative~negative~negative~,22~39~95~,31~46~104~
Belediye bu isletmenin ruhsatini acil olarak iptal etmelidir.,isletmenin~,RESTAURANT#GENERAL~,negative~,12~,22~
Herseyi birakin manzarasi yeter zaten.,manzarasi~,AMBIENCE#GENERAL~,positive~,16~,25~
Denize sifir hatta oyle ki gecen gemilerden dolayi olusan dalgalar sizi islatir mi acaba diye bir korkuya kapiliyorsunuz ;) kahve ic manzarayi yani bogazi seyret yetti de artti bile.,manzarayi~,AMBIENCE#GENERAL~,positive~,133~,142~
Sadece manzarası başka bence artı değeri yok.,manzarası~NULL~,AMBIENCE#GENERAL~RESTAURANT#GENERAL~,positive~negative~,7~0~,16~0~
O da eğer yer bulabilirseniz.,yer~,SERVICE#GENERAL~,negative~,10~,13~
Çalışanları çok kaba.,Çalışanları~,SERVICE#GENERAL~,negative~,0~,11~
Sizi saatlerce sırada bekletip önünüze başkalarını alabiliyor.,sırada~,SERVICE#GENERAL~,negative~,15~,21~
Passion fruit'lu dondurması ve içeceğini beğendim.,içeceğini~Passion fruit'lu dondurması~,DRINKS#QUALITY~FOOD#QUALITY~,positive~positive~,31~0~,40~27~
Aşşk-ı Memnu vasat bir tada sahip bence.,Aşşk-ı Memnu~,FOOD#QUALITY~,neutral~,0~,12~
Bir daha gider miyim?,NULL~,RESTAURANT#GENERAL~,neutral~,0~,0~
Bilmiyorum.
Fena değil ama menemen için fiyat yüksek.,menemen~fiyat~,FOOD#QUALITY~FOOD#PRICES~,neutral~negative~,15~28~,22~33~
"Bu arada porsiyon da oldukça büyük, iki kişiye rahatlıkla yeter.",porsiyon~,FOOD#STYLE_OPTIONS~,positive~,9~,17~
Çok sulu olduğu için zaten bol ekmekle yeniyor.,NULL~,FOOD#STYLE_OPTIONS~,neutral~,0~,0~
Tam anlamiyla harika bir mekan ic mekan konseptiyle tam kis mevsimine uygun ozellikle kisin kahvalti icin guzel bir mekan ariyorsaniz buraya bi ugrayin derim,mekan~ic mekan konseptiyle~,AMBIENCE#GENERAL~AMBIENCE#GENERAL~,positive~positive~,25~31~,30~51~
Hayır.
Özellikle güzel bir havada gidiyorsanız deniz kıyısındaki masalarında oturmak için epey bi sıra bekleyebilirsiniz.,sıra~,SERVICE#GENERAL~,negative~,91~,95~
"Mekan küçük ama şirin, aşk-ı memnu'yu daha önce hiç bitiremedim ama gerçekten çok güzel bir tadı var.",aşk-ı memnu'yu~Mekan~,FOOD#QUALITY~AMBIENCE#GENERAL~,positive~positive~,23~0~,37~5~
"Servis sıkıntılıydı, sevemedim.",Servis~,SERVICE#GENERAL~,negative~,0~,6~
Ayrıca bahsettiğim meşhur tatlı 21 tl,tatlı~,FOOD#PRICES~,neutral~,26~,31~
Aslında doymuştuk ama gözümüzün açlığından patatesli mantısını da denedik gayet iyiydi ama ekstra bir özelliği yoktu.,patatesli mantısını~,FOOD#QUALITY~,neutral~,43~,62~
İçerisi biraz yemek kokuyordu ve çalışanlarında gereksiz bir negatif enerji vardı.,çalışanlarında~kokuyordu~,SERVICE#GENERAL~AMBIENCE#GENERAL~,negative~negative~,33~20~,47~29~
İnşallah sadece o güne özgü bir negatifliktir çünkü Fıccın'ın tadı damağımda yine gitmek gerek.,NULL~Fıccın'ın~,RESTAURANT#GENERAL~RESTAURANT#GENERAL~,negative~positive~,0~52~,0~61~
Fiyatlar gayet uygun.,Fiyatlar~,RESTAURANT#PRICES~,positive~,0~,8~
Bu civarda güzel kahvaltı edilecek yerlerden diye girdik ama durum pek öyle olmadı.,yerlerden~,RESTAURANT#GENERAL~,negative~,35~,44~
Menemeni güzel denebilir.,Menemeni~,FOOD#QUALITY~,positive~,0~,8~
Ama kahvaltı seçenekleri zayıf zira fotoğraftaki sözde zengin kahvaltı tabağı karar sizin.,kahvaltı~,FOOD#STYLE_OPTIONS~,negative~,4~,12~
Zengini buysa normali nasıl olur.,NULL~,FOOD#STYLE_OPTIONS~,negative~,0~,0~
Çok övülüp merak ettiğimiz ama yine pişman olduğumuz bir yer.,yer~,RESTAURANT#GENERAL~,negative~,57~,60~
Bu kadar popülersin o kötü durumdaki mekanı tadilattan geçirmek çok mu zor.,mekanı~,AMBIENCE#GENERAL~,negative~,37~,43~
Adıyla meşhur menemen yiyeyim dedim domates kabuğu ayıklamaktan hiçbir şey anlamadım.,menemen~,FOOD#QUALITY~,negative~,14~,21~
O kabukları soymak ne kadar zor ki?,kabukları~,FOOD#STYLE_OPTIONS~,negative~,2~,11~
Hele de adını aldığın bir şeyde.
Sucuklu yumurtasında da sucuklar fazla pişmişti.,Sucuklu yumurtasında~,FOOD#QUALITY~,negative~,0~,20~
Herşeyine kefil Olduğum bir mekan.,mekan~,RESTAURANT#GENERAL~,positive~,28~,33~
Garsonlarından aşçılarına kadar çok iyiler burada yediğiniz yemekler ve tabakların taklidi bulabilirsiniz ama bu tadı başka yerde bulamazsınız kardeşler keep calm and eat from Happy Moons,tadı~Garsonlarından~,FOOD#QUALITY~SERVICE#GENERAL~,positive~positive~,113~0~,117~14~
"Adı üzerinde ""menemeni"" ile ünlü, sıcak, samimi, esnaf restoranı.",esnaf restoranı~,AMBIENCE#GENERAL~,positive~,49~,64~
"Menemeni leziz, balı enfes ama çayı için olumlu bir yorum yapamayacağım.",balı~çayı~Menemeni~,FOOD#QUALITY~DRINKS#QUALITY~FOOD#QUALITY~,positive~negative~positive~,16~31~0~,20~35~8~
Karşısında da lokantası bulunuyor ama ben size derim ki gidin menemen ve bal kaymakla güzel bir kahvaltı yapın.,kahvaltı~,FOOD#QUALITY~,positive~,96~,104~
"Fiyatlar da gayet uygun, ortalamanın altında.",Fiyatlar~,RESTAURANT#PRICES~,positive~,0~,8~
"Sampi, avarajda olsa da, otobüs yolculuğu yapanların mutlaka uğradığı yerdir.",Sampi~,RESTAURANT#GENERAL~,neutral~,0~,5~
"Pideleri çeşitli, daha çok Karadeniz pidesi türünde.",Pideleri~,FOOD#STYLE_OPTIONS~,positive~,0~,8~
"Özellikle gitmekten öte, denk gelince gidileceklerden bence.",NULL~,RESTAURANT#GENERAL~,neutral~,0~,0~
Happy moon's ların yüz karası.,Happy moon's~,RESTAURANT#GENERAL~,negative~,0~,12~
Çalışanlar çok kötü.,Çalışanlar~,SERVICE#GENERAL~,negative~,0~,10~
Lezzet sıfır.,Lezzet~,FOOD#QUALITY~,negative~,0~,6~
Menüde alkol bulundurmayan tek gereksiz happy moon's.,alkol~,DRINKS#STYLE_OPTIONS~,negative~,7~,12~
Olduğu sokaktaki siz masada yemek yerken ki yanınıza yapışanlarla da mücedele edemesi cabası.,sokaktaki~,LOCATION#GENERAL~,negative~,7~,16~
Kis aylarinda tercih sebebi - Özellikle kisin bu kütük evde sahlep içmek oldukça güzeldir.,sahlep~kütük evde~,AMBIENCE#GENERAL~AMBIENCE#GENERAL~,positive~positive~,60~49~,66~59~
Aparatifleri de açliginizi yaristirmak için birebirdir.,Aparatifleri~,FOOD#QUALITY~,positive~,0~,12~
Nargilesi de mevcut olan mekan genelde hep doludur.,Nargilesi~,DRINKS#STYLE_OPTIONS~,positive~,0~,9~
Kuru fasülye için tercih etmek gerek diye düsünülsede tereyagli pilavi çok daha dogal.,tereyagli pilavi~,FOOD#QUALITY~,positive~,54~,70~
Kuru hakikaten lezzetli ama içindeki yagin margarin oldugunu hissediyorum.,Kuru~içindeki yagin~,FOOD#QUALITY~FOOD#QUALITY~,positive~negative~,0~28~,4~42~
Bu lezzetlerin yaninda verilen küçük aci biberler bence sofranin favorisi.,küçük aci biberler~,FOOD#STYLE_OPTIONS~,positive~,31~,49~
((( hayal kirikligi - Uzunlar'a ilk gittigimdeki tadi ikinci gidisimde bulamadim...,tadi~,FOOD#QUALITY~,negative~,49~,53~
Ilk gittigimde çok lezzetli gelen dürüm 2. gidisimde tam bir fiyaskoydu çok yagli oldugundan yiyemedik arkadaslarla aç kaldik resmen :,dürüm~dürüm~,FOOD#QUALITY~FOOD#QUALITY~,positive~negative~,34~34~,39~39~
"((( Mekanin kalabalik olmasindan mi kaynakliydi bu dikkatsizlik anlam veremedim, bu kadar övgü almasina ragmen böyle olumsuz bir durum ilginç geldi.",durum~,RESTAURANT#GENERAL~,negative~,129~,134~
Seyir terasi - Istanbul'u seyretmenin en çok keyif verdigi yerlerden biridir.,Seyir terasi~yerlerden~,AMBIENCE#GENERAL~AMBIENCE#GENERAL~,positive~positive~,0~59~,12~68~
Manzarasi sakinlestirir ve huzur verir.,Manzarasi~,AMBIENCE#GENERAL~,positive~,0~,9~
Personel ilgilidir.,Personel~,SERVICE#GENERAL~,positive~,0~,8~
Burada kendinizi kötü hissetmezsiniz ve mutlu ayrilirsiniz.,Burada~,RESTAURANT#GENERAL~,positive~,0~,6~
"Lezzetli yemekler, rahat ortam ve uygun fiyatlar.",fiyatlar~yemekler~ortam~,RESTAURANT#PRICES~FOOD#QUALITY~AMBIENCE#GENERAL~,positive~positive~positive~,40~9~25~,48~17~30~
Tek sorunu ulaşımı birazcık sıkıntılı.,ulaşımı~,LOCATION#GENERAL~,negative~,11~,18~
Özel aracımızla nereden gireceğimizi pek kestiremedik ancak 10 dakikalık bir çaba sonununda mekana ulaştık.,gireceğimizi~,LOCATION#GENERAL~,negative~,24~,36~
Yemeğin ardından cafe ortamına devam edebilirsiniz.,cafe ortamına~,AMBIENCE#GENERAL~,positive~,17~,30~
"Aynı zamanda Tavla, okey gibi oyunları da oynayabileceğiniz bölümleri var.","Tavla, okey gibi oyunları~",RESTAURANT#GENERAL~,positive~,13~,38~
Gayet kullanışlı ve uygun.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Yazın daha da güzel olan mekan.,mekan~,RESTAURANT#GENERAL~,positive~,25~,30~
en sevdıgım big chef şubesi arkadaşlarınızla keyifli zaman geçireceğiniz bu mekan göksunun incisi tekrar gidiceğinizden emin olabilirsiniz,mekan~,RESTAURANT#GENERAL~,positive~,76~,81~
Manzaradan kurtaran bir mekan.,Manzaradan~mekan~,AMBIENCE#GENERAL~RESTAURANT#GENERAL~,positive~negative~,0~24~,10~29~
Pek sevmedim acikcasi.,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
Kofteleri de cok cok mukemmel degil.,Kofteleri~,FOOD#QUALITY~,neutral~,0~,9~
Idare eder denilebilir.,NULL~,RESTAURANT#GENERAL~,neutral~,0~,0~
Guler yuz yok.,Guler yuz~,SERVICE#GENERAL~,negative~,0~,9~
Gurultulu ve aksam saatlerinde oldukca kalabalik oluyor.,NULL~,AMBIENCE#GENERAL~,negative~,0~,0~
Oturduğunuz sürece sürekli patlamış mısır getiriyorlar.,patlamış mısır~,SERVICE#GENERAL~,positive~,27~,41~
Durmazsanız bir saat içinde yaklaşık 10 kase falan yiyebilirsiniz.,yiyebilirsiniz~,FOOD#STYLE_OPTIONS~,positive~,51~,65~
Ayrıca en son Premier League maçlarını da veriyorlardı.,Premier League maçlarını~,SERVICE#GENERAL~,positive~,14~,38~
"Kuru fasulyenin lezzetine diyecek söz yok, fiyatlar da makul sayılır ancak mekan düğün salonundan bozma.",mekan~Kuru fasulyenin lezzetine~fiyatlar~,AMBIENCE#GENERAL~FOOD#QUALITY~RESTAURANT#PRICES~,negative~positive~positive~,75~0~43~,80~25~51~
En nihayetinde kuru fasulyeci ancak ortam daha zevkli hale getirilebilir.,ortam~,AMBIENCE#GENERAL~,negative~,36~,41~
"Mekanin konumu çok muhtesem konsept, hizmet ve ürünler vasat.",ürünler~Mekanin konumu~hizmet~,FOOD#QUALITY~LOCATION#GENERAL~SERVICE#GENERAL~,neutral~positive~neutral~,47~0~37~,54~14~43~
- Anadolu hisarinda bir tarafi Göksu Deresi diger tarafi Istanbul Bogazinin akip giden masmavi sulari ama hepsi bu kadar.,Anadolu hisarinda~NULL~,LOCATION#GENERAL~RESTAURANT#GENERAL~,positive~negative~,2~0~,19~0~
Ben farkli zamanlarda gittim ama mekanin kimligi enerjisi bana hitap etmiyor...,mekanin kimligi enerjisi~,RESTAURANT#GENERAL~,negative~,33~,57~
Mutlaka müdavimleri vardir ama beni çekmiyor.,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
Ama bu mekan iyi bir isletmeci ile söyle iyi bir sekilde elden geçse çok iyi isler çikar buradan...,buradan~isletmeci~,RESTAURANT#GENERAL~SERVICE#GENERAL~,positive~negative~,89~21~,96~30~
Konum olarak aslinda çok güzel bir yerde.,Konum~,LOCATION#GENERAL~,positive~,0~,5~
Belki mekanin üst kisminda otursaydik büyük bir ihtimal manzarada vardir ama biz maalesef otoparkta oturdugumuz için arabadan ve agaçtan bir sey göremedik.,otoparkta~,AMBIENCE#GENERAL~,negative~,90~,99~
Sanirim ramazana özel bir uygulamaydi bu otoparkta masa.,otoparkta masa~,AMBIENCE#GENERAL~,neutral~,41~,55~
Eger gidecekseniz özellikle mekanin üst katlarinda olmasini isteyin.,mekanin üst katlarinda~,AMBIENCE#GENERAL~,neutral~,28~,50~
Lezzet konusunda da aman aman bir lezzeti yoktu.,Lezzet~,FOOD#QUALITY~,neutral~,0~,6~
Manzarasi için giderim diyorsaniz denenebilir.,Manzarasi~,AMBIENCE#GENERAL~,positive~,0~,9~
"Içi gayet sikici, kredi karti geçerli olmayan, çorbayi kase yerine düz tabakta servis eden, personeli asik suratli, etlerin sadece bir parça olarak geldigi ve neden bu kadar meshur oldugunu anlayamadigim gereksiz bir yer.",Içi~yer~personeli~servis eden~,AMBIENCE#GENERAL~RESTAURANT#GENERAL~SERVICE#GENERAL~FOOD#STYLE_OPTIONS~,negative~negative~negative~negative~,0~60~92~79~,3~63~101~90~
"Son derece kotu servis, anlatilamayacak kadar hizmet sekorunden uzak, baska bir dunyada personel.",servis~personel~,SERVICE#GENERAL~SERVICE#GENERAL~,negative~negative~,16~88~,22~96~
Bir kebapci icin olmazsa olmaz olan iyi servis ve guleryuzlu ilgili personeli burda hayal bile etmeyin.,personeli~servis~,SERVICE#GENERAL~SERVICE#GENERAL~,negative~negative~,68~40~,77~46~
"Servis de personel de koca bir ""0""",personel~Servis~,SERVICE#GENERAL~SERVICE#GENERAL~,negative~negative~,10~0~,18~6~
servis yavastu .,servis~,SERVICE#GENERAL~,negative~,0~,6~
garson a nie yavas oldugunu sordugumda 500 kisi var normaldir cvbini aldim.,garson~,SERVICE#GENERAL~,negative~,0~,6~
marifet bes yuz kisi almakta degil bunlar :
hizli sunabilmekte...
kesinlikle tercih etmicem bi daha,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
"normal - Pizzalari yeterince ince ama spesifik bir tadi eksik,mekan olarakta cok ozel olmadigindan gidilmesine gerek olmayan bir yer kanimca.",mekan~tadi~,AMBIENCE#GENERAL~FOOD#QUALITY~,negative~negative~,62~51~,67~55~
Rezalet otesi bir mekan.,mekan~,RESTAURANT#GENERAL~,negative~,18~,23~
Cok kaba saba garsonlari ve hizmeti olan dandik bir mekan.,garsonlari~mekan~,SERVICE#GENERAL~RESTAURANT#GENERAL~,negative~negative~,14~52~,24~57~
"Manzarasi disinda tirt, sunumu da berbat gercekten.",sunumu~NULL~Manzarasi~,SERVICE#GENERAL~RESTAURANT#GENERAL~AMBIENCE#GENERAL~,negative~negative~positive~,24~0~0~,30~0~9~
Tatli yemek istedik kalkin baska yere oturun dedi terbiyesizler.,terbiyesizler~,SERVICE#GENERAL~,negative~,50~,63~
Tevazuya gerek yok abartı da değil.,NULL~,RESTAURANT#GENERAL~,neutral~,0~,0~
İstanbulun en iyi dönerini yapıyorlar.,dönerini~,FOOD#QUALITY~,positive~,18~,26~
Kaliteli lezzeti zaten biz değerlendiremeyiz.
Ancak servis harika 250 kişilik dükkanda herkese yetişiyorlar.,servis~,SERVICE#GENERAL~,positive~,6~,12~
