text,target,category,polarity,from,to
"1 uur wachten op een bruchetta, die een droog stukje brood was met wat platgebakken champignons erbij!",NULL~bruchetta~,SERVICE#GENERAL~FOOD#QUALITY~,negative~negative~,0~21~,0~30~
Hoofdgerecht was pasta met diepvrieszeevruchtenmix en nul komma nul smaak!,pasta met diepvrieszeevruchtenmix~,FOOD#QUALITY~,negative~,17~,50~
Echt geen restaurant waardig!!!!,restaurant~,RESTAURANT#GENERAL~,negative~,10~,20~
De enige garnituur was wat ongewassen peterselie die het gerecht volledig naar de knoppen hielp.,gerecht~peterselie~,FOOD#STYLE_OPTIONS~FOOD#QUALITY~,negative~negative~,57~38~,64~48~
Het zand kraakt nog steeds tussen mijn tanden.
"De tiramisu hadden ze niet, dus maar een panna cotta gegeten."
"Deze was (uit een potje), op een bord gesmeten met diepvries rode vruchten!!",NULL~NULL~rode vruchten~,FOOD#STYLE_OPTIONS~FOOD#QUALITY~FOOD#QUALITY~,negative~negative~negative~,0~0~61~,0~0~74~
Geef hier jullie geld niet aan!!!!,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
Zoek een goeie Italiaan om te gaan eten!
Slechter dan deze kan niet!!,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
UITSTEKEND!!,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Het kader is heel typisch Italiaans.,kader~,AMBIENCE#GENERAL~,neutral~,4~,9~
Super bediening & eten heel heel lekker!,eten~bediening~,FOOD#QUALITY~SERVICE#GENERAL~,positive~positive~,18~6~,22~15~
Is het enige Italiaans rest waar we komen...,italiaans rest~,RESTAURANT#GENERAL~,neutral~,13~,27~
Restaurant gerund door een italiaans koppel in het centrum van Brugge.
"Hier kom je voor een snelle hap, een pizza of een pasta, voor een uitgebreide lunch of diner zijn er betere adresjes."
Vriendelijke gastvrouw en no nonsense bediening.,bediening~gastvrouw~,SERVICE#GENERAL~SERVICE#GENERAL~,neutral~positive~,38~13~,47~22~
De pizza en de pasta zijn lekker zonder meer.,pasta~pizza~,FOOD#QUALITY~FOOD#QUALITY~,neutral~neutral~,15~3~,20~8~
Pijs kwaliteit zeker ok,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Dit restaurant ademt gezelligheid uit.,restaurant~,AMBIENCE#GENERAL~,positive~,4~,14~
Het eten was lekker.....mijn zoon zou een 5 sterren hebben gegeven....indien hij dit kon doen.,eten~,FOOD#QUALITY~,positive~,4~,8~
"Top, we gaan zeker terug!",NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
We kwamen hier terecht na het lezen van de meningen op Tripadvisor!
"Jammergenoeg kan je 's middags enkel de lunch krijgen, maar wouden dit restaurant per sé proberen en zijn dus voor de daglunch gegaan."
"Heel lekker salaatje met mooie verse saladesoorten, niet die die je dikwijls geserveerd krijgt, recht uit de zak!",salaatje~salaatje~,FOOD#STYLE_OPTIONS~FOOD#QUALITY~,positive~positive~,12~12~,20~20~
"Slaatje afgewerkt met lekkere dressing, gebakken spekjes en goede feta.",feta~dressing~,FOOD#QUALITY~FOOD#QUALITY~,positive~positive~,66~30~,70~38~
Als hoofdgerecht een stukje gebakken zalm met krieltjes en verse groentjes!,groentjes~,FOOD#QUALITY~,positive~,65~,74~
Vooral dit laatste kunnen we appreciëren.,NULL~,FOOD#QUALITY~,positive~,0~,0~
Dit komt in véél te weinig zaken voor en waardeert je gerecht echt op!,NULL~,FOOD#QUALITY~,positive~,0~,0~
"Alles heel lekker, en zoals het een daglunch betaamt, in een uurtje geserveerd.",NULL~NULL~,FOOD#QUALITY~SERVICE#GENERAL~,positive~neutral~,0~0~,0~0~
De vriendeljke bediening mogen we zeker ook niet na laten te vermelden.,bediening~,SERVICE#GENERAL~,positive~,15~,24~
Wel iets om terug te gaan en een van hun menuutjes of à la carte uit te proberen.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Kwamen hier toevallig langs op zoek naar een restaurant.
Naar binnen gegaan op basis van de goede Tripadvisor beoordelingen.
"Geen spijt van gehad, het driegangen Marktmenu van €35,- was heerlijk.",driegangen marktmenu~,FOOD#QUALITY~,positive~,26~,46~
Wij hebben heerlijk in dit restaurant gegeten.,NULL~,FOOD#QUALITY~,positive~,0~,0~
"Het menu van €35,- was erg goed.",menu~,FOOD#QUALITY~,positive~,4~,8~
De smaken van de gerechten kwamen goed tot hun recht.,gerechten~,FOOD#QUALITY~,neutral~,17~,26~
De sfeer in dit prachtige gebouw is ongedwongen en plezierig.,sfeer~,AMBIENCE#GENERAL~,positive~,3~,8~
Wij kunnen dit restaurant in Brugge zeker aanbevelen.,restaurant~,RESTAURANT#GENERAL~,positive~,15~,25~
"Erg vlotte bediening, toffe sfeer en daarenboven zeer lekkere ribbetjes.",ribbetjes~sfeer~bediening~,FOOD#QUALITY~AMBIENCE#GENERAL~SERVICE#GENERAL~,positive~positive~positive~,62~28~11~,71~33~20~
Prijs/kwaliteit dik in orde.,NULL~NULL~,RESTAURANT#GENERAL~RESTAURANT#PRICES~,positive~positive~,0~0~,0~0~
Enig minpuntje: moeilijk parking te vinden in de buurt,buurt~,LOCATION#GENERAL~,negative~,49~,54~
Vriendelijke ontvangst en heel vlotte bediening achteraf.,bediening~ontvangst~,SERVICE#GENERAL~SERVICE#GENERAL~,positive~positive~,38~13~,47~22~
De kwaliteit van de schotels is heel goed (wel niet de ribs genomen) en de porties zijn enorm.,porties~schotels~,FOOD#STYLE_OPTIONS~FOOD#QUALITY~,positive~positive~,75~20~,82~28~
Prijs/kwaliteit is correct.,NULL~NULL~,RESTAURANT#GENERAL~RESTAURANT#PRICES~,positive~positive~,0~0~,0~0~
Kortom voor herhaling vatbaar,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"het was even geleden... maar gisteren een onverwachte stop gemaakt, en natuurlijk niet kunnen weerstaan aan deze zoete verleidingen.... brownie met gember was superjammie!!!!!",brownie met gember~,FOOD#QUALITY~,positive~,136~,154~
hele lekkere patisserie!,patisserie~,FOOD#QUALITY~,positive~,13~,23~
ongelofelijke eclairs..,eclairs~,FOOD#QUALITY~,positive~,14~,21~
Maar het brood vind ik veeel te duur!,brood~,FOOD#PRICES~,negative~,9~,14~
leuk dat je kan binnenkijken in de atelier!,atelier~,AMBIENCE#GENERAL~,positive~,35~,42~
"ontbijten tussen de boeken, dat kom je niet vaak tegen."
Hier zit je tussen wanden vol boeken in een gezellig decor.,NULL~,AMBIENCE#GENERAL~,positive~,0~,0~
Boven zijn zetels neergezet zodat je er op je gemak een boek kunt lezen terwijl je geniet van je drankje.
"Het ontbijt is verzorgd, vers en lekker.",ontbijt~,FOOD#QUALITY~,positive~,4~,11~
Er is keuze tussen verschillende formules.,keuze~,FOOD#STYLE_OPTIONS~,positive~,6~,11~
De bediening is vlot en vriendelijk.,bediening~,SERVICE#GENERAL~,positive~,3~,12~
"Hier komen lunchen met vriendin, omdat onze vaste lunchstek gesloten was wegens jaarlijks verlof."
"Had er al veel positieve zaken over gelezen, maar wens onze ervaring toch eens toe te lichten -al is het maar zodat de uitbaters hier misschien kunnen aan werken."
"Als je tijdens je middagpauze wil gaan lunchen, verwacht niemand dat je op 10 min gegeten hebt, anders haal je wel een broodje."
Maar in deze zaak namen ze wel erg hun tijd!,NULL~,SERVICE#GENERAL~,negative~,0~,0~
"Er waren een aantal 5-tal tafeltjes bezet, totaal van ong. 12 personen."
"1 tafel van 4 was al aan het brunchen toen wij toekwamen, dus dat maakt nog 8 mensen die moeten bediend worden."
"In de keuken stond een vrouw eten te maken, een man bediende de zaal."
"Hoewel we vlot onze drankjes kregen, duurde het wel nogal lang totdat de man onze bestelling van eten kwam opnemen.",man~,SERVICE#GENERAL~,neutral~,73~,76~
"Keuze is beperkt, belegde bagels, speciale croques van dikke sneden brood, kaas/vleesbordje,. uiteindelijk namen zowel ik als mijn vriendin een croque.",keuze~,FOOD#STYLE_OPTIONS~,negative~,0~,5~
"Wel verzorgd, met beetje sla erbij.",NULL~,FOOD#QUALITY~,positive~,0~,0~
Croque kaas en ham en croque met brie+honing.
Dienden hier 25 minuten op te wachten.,NULL~,SERVICE#GENERAL~,negative~,0~,0~
Dit snap ik echt niet.
"Brood, beleg ertussen en in de panini."
Kan toch niet zo lang duren.,NULL~,SERVICE#GENERAL~,negative~,0~,0~
Andere tafeltjes werden even traag bediend.,NULL~,SERVICE#GENERAL~,negative~,0~,0~
"Ik begrijp dat de vrouw in de keuken ook maar twee handen heeft, maar de man stond ondertussen achter de bar -als ik me niet vergis -met zijn gsm te spelen.",man~,SERVICE#GENERAL~,negative~,73~,76~
Als je lunch-rush-hour hebt kan je toch op zn minst even bijspringen zodat iedereen rap bediend is.
Ook na het eten duurde het minstens nog 10 min (en een wenkgebaar van ons) voor de man onze borden kwam afruimen en ons vroeg of we nog iets wensten.,man~,SERVICE#GENERAL~,negative~,83~,86~
Ons uur middagpauze was al bijna om dus vroegen we om de rekening.
"Deze kwam even traag als de rest van de bediening, dus zijn we gaan betalen aan de bar.",bediening~,SERVICE#GENERAL~,negative~,40~,49~
Dit vonden ze dan blijkbaar nogal onbeleefd.,NULL~,SERVICE#GENERAL~,negative~,0~,0~
Onvoorstelbaar dat zij niet begrijpen dat vele mensen na een uur middagpauze terug op hun werk moeten zijn en dat hier geen speling op zit!!,NULL~,SERVICE#GENERAL~,negative~,0~,0~
Pluspunt: het eten was lekker en verzorgd.,eten~,FOOD#QUALITY~,neutral~,14~,18~
(maar met een toastie kan je ook weinig verkeerd doen.)
"Prijzen zijn ook echt aan de dure kant voor lunch, als ik ruim 15 euro betaal voor lunch heb ik op meeste bistro's daarvoor al een biefstuk+friet, vol-au-vent, of een verzorgd bord pasta.",lunch~,FOOD#PRICES~,negative~,44~,49~
Voor 1 toastie en 1 glas cola is dit serieus overdreven!!
"Conclusie: ga hier als je veel tijd hebt, of als je gewoon een koffie/thee wil drinken terwijl je een boek leest."
In tegenstelling tot vele horecazaken zullen ze je hier niet wegjagen omdat je te lang blijft zitten.
Als je maar een uurtje tijd hebt om te lunchen ga je dan weer beter ergens anders heen...
"Het was aangenaam vertoefen, heel vriendelijk mensen en het eten was zeker naar behoren, een snelle degelijke hap.",eten~mensen~NULL~,FOOD#QUALITY~SERVICE#GENERAL~RESTAURANT#GENERAL~,neutral~positive~positive~,60~46~0~,64~52~0~
Iemand die gek is op self-made ice tea is op het juiste adres.,self-made ice tea~,DRINKS#QUALITY~,positive~,21~,38~
Groetjes Sandy Beach
"Super lekker eten, vers, leuk gebracht, grote portie.",eten~portie~eten~,FOOD#STYLE_OPTIONS~FOOD#STYLE_OPTIONS~FOOD#QUALITY~,positive~positive~positive~,13~46~13~,17~52~17~
"Super bediening, vriendelijk en attent.",bediening~,SERVICE#GENERAL~,positive~,6~,15~
Zeker dat ik hier naar terug kom.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Een must do in brugge.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"Uiterst gezellige familiezaak, waar ze 'service with a smile' hoog in het vaandel dragen.",service~familiezaak~,SERVICE#GENERAL~AMBIENCE#GENERAL~,positive~positive~,40~18~,47~29~
De uitbaters leggen je er echt in de watten.,uitbaters~,SERVICE#GENERAL~,positive~,3~,12~
"Je kan er terecht voor een uitgebreid ontbijt, een lichte lunch of een afternoon tea.",ontbijt~,FOOD#STYLE_OPTIONS~,positive~,38~,45~
"Toppers zijn de verse chocolademelk, de Victoria spongecake, cheesecake en de 'scrambled eggs'-bagel.",victoria spongecake~cheesecake~chocolademelk~scrambled eggs'-bagel~,FOOD#QUALITY~FOOD#QUALITY~DRINKS#QUALITY~FOOD#QUALITY~,positive~positive~positive~positive~,40~61~22~79~,59~71~35~100~
"Allemaal huisgemaakt, uiteraard!",allemaal~,FOOD#QUALITY~,positive~,0~,8~
"De seizoensgebonden kaart, geweldige bediening en de prettige ambiance, maakt het dat dit restaurant zeer goed is!",restaurant~ambiance~bediening~kaart~,RESTAURANT#GENERAL~AMBIENCE#GENERAL~SERVICE#GENERAL~FOOD#STYLE_OPTIONS~,positive~positive~positive~positive~,90~62~37~20~,100~70~46~25~
Echt een aanrader!,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Op aanraden van Carolien van B&B Côte Canal in Brugge kwamen we hier terecht.
Het was genieten van de atmosfeer en het eten.,eten~atmosfeer~,FOOD#QUALITY~AMBIENCE#GENERAL~,positive~positive~,41~24~,45~33~
"De broers brengen je een pure, verfijnde en kwaliteitsvolle keuken in een sprookjesachtig kader.",kader~keuken~,AMBIENCE#GENERAL~FOOD#QUALITY~,positive~positive~,90~60~,95~66~
Wij komen zeker terug.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"Pomperlut is een sfeervol restaurant, mooi ingericht en cosy.",pomperlut~,AMBIENCE#GENERAL~,positive~,0~,9~
Weinig keus maar toch voldoende om je een lekker menuutje te laten serveren.,menuutje~keus~,FOOD#QUALITY~FOOD#STYLE_OPTIONS~,positive~neutral~,49~7~,57~11~
De service is een beetje koel maar toch correct.,service~,SERVICE#GENERAL~,neutral~,3~,10~
Een aanrader voor de wintermaanden wanneer de grote haard lekkere knetterende warmte geeft.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"Een sfeervol, gezellig kader.",kader~,AMBIENCE#GENERAL~,positive~,23~,28~
"Superlekker gegeten, meer dan gewoon.",NULL~NULL~,FOOD#STYLE_OPTIONS~FOOD#QUALITY~,positive~positive~,0~0~,0~0~
Ideaal voor romantisch avondje of met goeie vrienden.
"We gaan zeker terug, maar misschien alleen met vrouwen, want peter, die ons bediende was een streling voor het oog.",NULL~peter~,RESTAURANT#GENERAL~SERVICE#GENERAL~,positive~positive~,0~61~,0~66~
Ook fijn!
Per toeval in dit 'huisje' beland waar we op het binnenterras genoten hebben van een lekker stukje 'Limousin' vlees.,limousin' vlees~,FOOD#QUALITY~,positive~,100~,115~
"Super toffe bediening, aangepaste wijntjes en dat in een mooi en rustig kader, weg van de drukte aan 't Zand en zijn toeristenvallen.",bediening~wijntjes~kader~,SERVICE#GENERAL~DRINKS#STYLE_OPTIONS~AMBIENCE#GENERAL~,positive~neutral~positive~,12~34~72~,21~42~77~
Het was een verademing voor ons om even uit de drukte van de markt in Brugge in alle rust en zeer sfeervol te genieten van een heerlijke maaltijd.,NULL~maaltijd~,AMBIENCE#GENERAL~FOOD#QUALITY~,positive~positive~,0~137~,0~145~
Al in het menu wordt je geïnformeerd over lactose- en glutenvrije recepten.,menu~,FOOD#STYLE_OPTIONS~,positive~,10~,14~
De combinatie met de wijn soorten was bijzonder.,combinatie met de wijn soorten~,DRINKS#STYLE_OPTIONS~,positive~,3~,33~
Heerlijk.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Het is voor vegetariërs niet altijd even makkelijk om een restaurant te vinden waar je goed en stijlvol kunt eten.
In dit restaurant lukt het wel.,restaurant~,RESTAURANT#GENERAL~,positive~,7~,17~
"Heerlijk, eerlijk en apart.",NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"Als in Brugge wonend, is dit restaurant een echte aanrader en ééntje dat ik andere zou aanraden.",restaurant~,RESTAURANT#GENERAL~,positive~,29~,39~
Het is er verzorgd en heel verse voedsel.,voedsel~NULL~,FOOD#QUALITY~AMBIENCE#GENERAL~,positive~positive~,33~0~,40~0~
De chef toont een grote gedrevenheid en passie voor zijn vak.,chef~,SERVICE#GENERAL~,positive~,3~,7~
Ik ben hier al verschillende keren geweest en het was steeds in orde.,NULL~,RESTAURANT#GENERAL~,neutral~,0~,0~
Je krijgt meer dan waard voor je geld!,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"Heb hier al verschillende malen gegeten en telkens vlotte bediening, heel lekker om te eten, mooi gepresenteerd en ruime porties ook.",NULL~porties~NULL~bediening~,FOOD#STYLE_OPTIONS~FOOD#STYLE_OPTIONS~FOOD#QUALITY~SERVICE#GENERAL~,positive~positive~positive~positive~,0~121~0~58~,0~128~0~67~
Heel redelijk van prijs en veel gerechten dat je ergens anders niet direct Zal vinden.,NULL~gerechten~,RESTAURANT#PRICES~FOOD#STYLE_OPTIONS~,positive~positive~,0~32~,0~41~
De Lasagne is super.,lasagne~,FOOD#QUALITY~,positive~,3~,10~
Doe zo voort!,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Mijn vriendin en ik heb hier lekker gegeten.,NULL~,FOOD#QUALITY~,positive~,0~,0~
Niet het gewone alledaagse restaurant maar eens iets anders.,restaurant~,RESTAURANT#GENERAL~,positive~,27~,37~
"Mooi, modern interieur en een kok waar je aan merkt dat hij enorm gepassioneerd met eten bezig is!",interieur~kok~,AMBIENCE#GENERAL~FOOD#QUALITY~,positive~positive~,13~30~,22~33~
"De verse limonade vonden we wat bitter afsmaken maar het eten, in ons geval een salade met zalm en een quiche smaakten ongelooflijk goed.",limonade~salade met zalm en een quiche~,DRINKS#QUALITY~FOOD#QUALITY~,negative~positive~,9~80~,17~109~
"En dan heb ik het nog niet gehad over het dessert, een eigen versie van een snicker een absolute aanrader.",dessert~,FOOD#QUALITY~,positive~,42~,49~
Ik heb dit restaurantje gevonden via tripadvisor.
Toen ik de reviews las en de foto's zag wou ik er zeker eens gaan eten.
Wanneer je binnen stapt in dit restaurantje wordt je onder gedompeld in wat volgens mij de ideale wereld moet zijn volgens deze twee leuke jonge mensen.,restaurantje~,AMBIENCE#GENERAL~,positive~,31~,43~
"Op een uurtje tijd kom je tot rust, eet je fantastisch lekker en zie je twee mensen die voor 100% achter dit concept staan.",NULL~NULL~mensen~,FOOD#QUALITY~AMBIENCE#GENERAL~SERVICE#GENERAL~,positive~positive~positive~,0~0~77~,0~0~83~
Ik zou zeggen doe zo verder en ons zie zeker en vast nog terug.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Wij hebben heerlijk gegeten en genoten van de lekkere wijn.,wijn~NULL~,DRINKS#QUALITY~FOOD#QUALITY~,positive~positive~,54~0~,58~0~
"Bediening was keurig, ambiance sfeervol en gezellig.",ambiance~bediening~,AMBIENCE#GENERAL~SERVICE#GENERAL~,positive~neutral~,22~0~,30~9~
"Echt een top avond gehad, wij komen zeker terug!",NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"Het Parkrestaurant is zeker de moeite waard, wel eerder te beoordelen als een totaalconcept: zeer vriendelijke en persoonlijke ontvangst, mooi, gezellig en stijlvol interieur, warme sfeer, goede achtergrondmuziek (wij zaten in het tweede gedeelte op een tussenverdieping, aan te raden)",sfeer~interieur~ontvangst~parkrestaurant~,AMBIENCE#GENERAL~AMBIENCE#GENERAL~SERVICE#GENERAL~RESTAURANT#GENERAL~,positive~positive~positive~positive~,182~165~127~4~,187~174~136~18~
"De keuken is op het niveau van de ""goede burgerkeuken"", verwacht geen topgastronomie.",keuken~,FOOD#QUALITY~,neutral~,3~,9~
De gerechten zijn heel lekker en de porties ruim er wordt met verse ingrediënten gewerkt.,gerechten~porties~,FOOD#QUALITY~FOOD#STYLE_OPTIONS~,positive~positive~,3~36~,12~43~
"De bediening is vriendelijk en attent (veel personeel aanwezig) maar mist wat ervaring en vlotheid, soms nogal onhandig.",bediening~,SERVICE#GENERAL~,neutral~,3~,12~
"Er is misschien 1 aandachtspunt: het sanitair is heel netjes en ruim, maar er is slechts 1 toilet voor dames en 1 voor heren.",sanitair~,RESTAURANT#MISCELLANEOUS~,neutral~,37~,45~
Toch wat weinig voor een vrij groot restaurant.
goed eten de bediening is ook heel attent en weet waar ze over praten zoals de wijn en wat vooreten je op je bord krijgt,eten~bediening~,FOOD#QUALITY~SERVICE#GENERAL~,positive~positive~,5~13~,9~22~
Ook de persoonlijke aandacht van de chef is heel leuk ik zou iedereen aanraden dit restaurant een keer te bezoeken wel reserveren via internet,chef~restaurant~,SERVICE#GENERAL~RESTAURANT#GENERAL~,positive~positive~,36~83~,40~93~
We hebben vorig weekend bij Park Restaurant gegeten om de verjaardag van mijn vriend te vieren en het was een zeer geslaagde avond.,park restaurant~,RESTAURANT#GENERAL~,positive~,28~,43~
"Het menu was om van te smullen, de wijn paste uitstekend bij de gerechten, en we zijn zeer vriendelijk ontvangen.",NULL~wijn~menu~,SERVICE#GENERAL~DRINKS#QUALITY~FOOD#QUALITY~,positive~positive~positive~,0~35~4~,0~39~8~
Kortom: een aanrader voor een weekend in Brugge!,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"Onbeschofte bediening, zeer hoge prijzen, 51 euro voor 3 koffie, 3 ""appelgebak"" en 2 cola.",NULL~bediening~,RESTAURANT#PRICES~SERVICE#GENERAL~,negative~negative~,0~12~,0~21~
En als klap op de vuurpijl een grote mond.....de klant moet niet zeuren maar moest een fooi geven.,NULL~,SERVICE#GENERAL~,negative~,0~,0~
"we hopen dat hieraan iets gedaan kan worden, want dit is een absoluut dieptepunt in zo'n mooie stad.",NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
