text,target,category,polarity,from,to
"Excellent dîner , serveuse très aimable , et ambiance tamisée .. Nous avons testé plusieurs entrées et plats .. Personne n a été déçu .",dîner~serveuse~ambiance~NULL~,FOOD#QUALITY~SERVICE#GENERAL~AMBIENCE#GENERAL~RESTAURANT#GENERAL~,positive~positive~positive~positive~,10~18~45~0~,15~26~53~0~
A conseiller !,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"Une adresse chaleureuse, avec un cadre cosy et agréable.",adresse~cadre~,AMBIENCE#GENERAL~AMBIENCE#GENERAL~,positive~positive~,4~33~,11~38~
"D'excellents tapas, dégustés avec des cocktails délicieux, et pour le moins originaux !",tapas~cocktails~cocktails~,FOOD#QUALITY~DRINKS#QUALITY~DRINKS#STYLE_OPTIONS~,positive~positive~positive~,13~38~38~,18~47~47~
"Lieu sympathique, c'est ce qui est vendu.",Lieu~,AMBIENCE#GENERAL~,positive~,0~,4~
"Mais coté service et organisation, c'est de l'improvisation en permanence.",service~,SERVICE#GENERAL~,negative~,10~,17~
Temps d'attente trop long et manque évident d'organisation.,Temps d'attente~NULL~,SERVICE#GENERAL~SERVICE#GENERAL~,negative~negative~,0~0~,15~0~
"A part sa situation et son cadre, vraiment rien d exceptionnel pour cette ""cantine""!",situation~cadre~NULL~,LOCATION#GENERAL~AMBIENCE#GENERAL~RESTAURANT#GENERAL~,positive~positive~negative~,10~27~0~,19~32~0~
Des plats sans saveur a des prix exorbitants!,plats~plats~,FOOD#QUALITY~FOOD#PRICES~,negative~negative~,4~4~,9~9~
"On se dit toujours qu avez le prix affiches sur la carte, on devrait au moins bien manger.",carte~NULL~,FOOD#PRICES~FOOD#QUALITY~,negative~negative~,51~0~,56~0~
"Et bien NON, passez votre chemin et n entrez pas a la pomponette, c est l arnaque!",pomponette~,RESTAURANT#GENERAL~,negative~,54~,64~
"Déception au moment de gouter l'onglet épais et bourratif , le foie de veau de mon mari avait la même apparence que mon plat, même sauce marron aux echalotes...franchement rien d'exceptionnel!",foie de veau~onglet~sauce marron aux echalotes~NULL~,FOOD#QUALITY~FOOD#QUALITY~FOOD#QUALITY~FOOD#QUALITY~,negative~negative~negative~negative~,63~32~131~0~,75~38~157~0~
"Le service sympa sans plus et le prix en accords avec la quantité , bons desserts ,mais on n'y retournera pas !",service~desserts~NULL~,SERVICE#GENERAL~FOOD#QUALITY~FOOD#PRICES~,positive~positive~neutral~,3~73~0~,10~81~0~
Cette adresse a été très bien durant plusieurs années.,adresse~,RESTAURANT#GENERAL~,positive~,6~,13~
"Mais ça, c'était avant.",NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
"La carte est moins complète, certains plats particulièrement gouteux et originaux ont disparu.",carte~,FOOD#STYLE_OPTIONS~,negative~,3~,8~
Le service s'est dégradé.,service~,SERVICE#GENERAL~,negative~,3~,10~
"Plus de sourire, accueil glacial.",accueil~,SERVICE#GENERAL~,negative~,17~,24~
"Et la cuisine se déteriore, tout cela est de moins en moins digeste.",cuisine~,FOOD#QUALITY~,negative~,6~,13~
C'est bien dommage.,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
"Ici, aucun artifice.",NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"Des produits frais, bien assaisonnés et préparés avec respect de la cuisine française.",produits~,FOOD#QUALITY~,positive~,4~,12~
"Le personnel est attentionné, patient, courtois et discret...",personnel~,SERVICE#GENERAL~,positive~,3~,12~
Bravo,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
,,,,,
Les terrines et la viande sont excellents ainsi que les vins du Beaujolais.,terrines~viande~vins du Beaujolais~,FOOD#QUALITY~FOOD#QUALITY~DRINKS#QUALITY~,positive~positive~positive~,4~19~56~,12~25~74~
Une cuisine simple mais goûteuse avec de bons produits.,cuisine~produits~,FOOD#QUALITY~FOOD#QUALITY~,positive~positive~,4~46~,11~54~
L’entrecôte aux échalotes avec ses champignons poêles est un délice.,entrecôte aux échalotes~,FOOD#QUALITY~,positive~,2~,25~
c'est toujours un régal d'y aller.,NULL~,FOOD#QUALITY~,positive~,0~,0~
Des prix très élevés pour des plats à la limite du mangeable.,plats~plats~,FOOD#QUALITY~FOOD#PRICES~,negative~negative~,30~30~,35~35~
J'ai mangé un poulet surcruit et très sec pour 25euros !,poulet~poulet~,FOOD#QUALITY~FOOD#PRICES~,negative~negative~,14~14~,20~20~
Une honte,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
,,,,,
A tout heure on peut manger correctement et si l'on s'en tient aux menus c'est correct et a tarif acceptable compte tenu du caractère institutionnel du restaurant.,menus~menus~restaurant~,FOOD#QUALITY~FOOD#PRICES~AMBIENCE#GENERAL~,neutral~neutral~positive~,67~67~152~,72~72~162~
A la carte c'est beaucoup plus cher mais le choix est plus large.,carte~carte~,FOOD#PRICES~FOOD#STYLE_OPTIONS~,negative~positive~,5~5~,10~10~
"Accueil souriant, service rapide dans un cadre classé, c'est un bon souvenir de Paris",Accueil~service~cadre~NULL~,SERVICE#GENERAL~SERVICE#GENERAL~AMBIENCE#GENERAL~RESTAURANT#GENERAL~,positive~positive~positive~positive~,0~18~41~0~,7~25~46~0~
,,,,,
Vraiment delicieux.,NULL~,FOOD#QUALITY~,positive~,0~,0~
La cuisine est excellente dans un cadre original dans lequel on se sent bien.,cuisine~cadre~,FOOD#QUALITY~AMBIENCE#GENERAL~,positive~positive~,3~34~,10~39~
Une belle carte pleine de bonnes surprises.,carte~,FOOD#STYLE_OPTIONS~,positive~,10~,15~
Cet établissement est très agréable.,établissement~,AMBIENCE#GENERAL~,positive~,4~,17~
"Le service y est parfait, le personnel fort sympathique et compétent.",service~personnel~,SERVICE#GENERAL~SERVICE#GENERAL~,positive~positive~,3~29~,10~38~
"La cuisine excellente, et les truffes y sont servies à prix très doux.",cuisine~truffes~,FOOD#QUALITY~FOOD#PRICES~,positive~positive~,3~30~,10~37~
En bref c' est certainement un des meilleurs bistrot parisien.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"Tout était parfait : l'accueil, le cadre, l'ambiance (une pianiste joue des morceaux classiques entre deux ""numéros de chant""), le repas très fin, et surtout les chants !",accueil~cadre~ambiance~repas~chants~,SERVICE#GENERAL~AMBIENCE#GENERAL~AMBIENCE#GENERAL~FOOD#QUALITY~AMBIENCE#GENERAL~,positive~positive~positive~positive~positive~,23~35~44~131~162~,30~40~52~136~168~
"Avoir des artistes talentueux qui chantent de l'opéra juste à côté de nous, c'est magique !",NULL~,AMBIENCE#GENERAL~,positive~,0~,0~
Une excellente soirée qui vaut largement le prix.,NULL~NULL~,RESTAURANT#GENERAL~RESTAURANT#PRICES~,positive~positive~,0~0~,0~0~
Je suis venu dîner dans ce restaurant avec des collègues.,,,,,
"J'ai trouvé la cuisine assez ,moyenne.",cuisine~,FOOD#QUALITY~,negative~,15~,22~
Mon entrée de l'avocat a été tout à fait ordinaire.,entrée~,FOOD#QUALITY~,neutral~,4~,10~
Le plat des coquilles Saint Jacques avec des pâtes a été correct.,coquilles Saint Jacques~,FOOD#QUALITY~,neutral~,12~,35~
Le dessert une tarte fine a été très moyen.,tarte fine~,FOOD#QUALITY~,negative~,15~,25~
La tarte a été froide et pas particulièrement fraîche.,tarte~,FOOD#QUALITY~,negative~,3~,8~
La glace d'accompagnement était correcte mais une petite boule seulement.,glace~glace~,FOOD#QUALITY~FOOD#STYLE_OPTIONS~,neutral~negative~,3~3~,8~8~
Nous avons été presque les seuls clients pendant la soirée.,NULL~,RESTAURANT#MISCELLANEOUS~,negative~,0~,0~
Mes collègues ont été en moyenne satisfaits.,NULL~,RESTAURANT#GENERAL~,neutral~,0~,0~
Mon voisin a fait réchauffer ses rognons qui étaient froid.,rognons~,FOOD#QUALITY~,negative~,33~,40~
Donc ne pas sélectionner ce restaurant pour un repas gourmet mais pour manger correctement sans plus.,repas~restaurant~,FOOD#QUALITY~RESTAURANT#GENERAL~,neutral~neutral~,47~28~,52~38~
Jamais nous ne retournerons dans ce restaurant.,restaurant~,RESTAURANT#GENERAL~,negative~,36~,46~
"Nous avons gouté plusieurs plats sans saveur, sans raffinement.",plats~,FOOD#QUALITY~,negative~,27~,32~
Je ne vois pas d'ou il peut tenir sa réputation.,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
Donc si vous allez au restaurant pour passer un agréable moment et manger de bonnes choses A EVITER.,NULL~NULL~,FOOD#QUALITY~AMBIENCE#GENERAL~,negative~negative~,0~0~,0~0~
Si vous allez au restaurant pour être vu c'est l'endroit idéal.,endroit~,RESTAURANT#GENERAL~,negative~,49~,56~
"A part la cuisine lamentable, le décor est sympa et le service est très agréable.",cuisine~décor~service~,FOOD#QUALITY~AMBIENCE#GENERAL~SERVICE#GENERAL~,negative~positive~positive~,10~33~55~,17~38~62~
"Le maître mot, l'authenticité.",NULL~,RESTAURANT#MISCELLANEOUS~,positive~,0~,0~
"Ici, la cuisine française est à l'honneur.",cuisine française~,FOOD#STYLE_OPTIONS~,positive~,8~,25~
Une table de caractère où l'on se rend quand on apprécie les bonnes choses.,table~,FOOD#QUALITY~,positive~,4~,9~
"Du gout du juste, on adore.",NULL~,FOOD#QUALITY~,positive~,0~,0~
L'esprit convivial comme on aime.,NULL~,AMBIENCE#GENERAL~,positive~,0~,0~
un peu bruyant néanmoins compte tenu de la proximité des tables.,NULL~,AMBIENCE#GENERAL~,negative~,0~,0~
Un vrai régal faites que ça dure.,NULL~,FOOD#QUALITY~,positive~,0~,0~
Très bon rapport qualité prix pour ce petit restaurant très agréable.,restaurant~restaurant~,RESTAURANT#PRICES~RESTAURANT#GENERAL~,positive~positive~,44~44~,54~54~
"Service impeccable, le patron et le serveur ont toujours le sourire !",Service~patron~serveur~,SERVICE#GENERAL~SERVICE#GENERAL~SERVICE#GENERAL~,positive~positive~positive~,0~23~36~,7~29~43~
Nous avons testé de nombreux plats différents et toujours excellents !,plats~,FOOD#QUALITY~,positive~,29~,34~
Rapport qualité-prix très honnête pour ce grand restaurant.,NULL~restaurant~,RESTAURANT#PRICES~RESTAURANT#GENERAL~,positive~positive~,0~48~,0~58~
Excellent.,NULL~,FOOD#QUALITY~,positive~,0~,0~
De l'entrée au dessert en passant par un très beau choix de carte des vins.,carte des vins~,DRINKS#STYLE_OPTIONS~,positive~,60~,74~
"Tout ça pour une trentaine d'euros, et moins de 50€ avec boisson, c'est remarquable !",NULL~,RESTAURANT#PRICES~,positive~,0~,0~
Bravo,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
L'atmosphère et le décors classique vous ravirons.,atmosphère~décors~,AMBIENCE#GENERAL~AMBIENCE#GENERAL~,positive~positive~,2~19~,12~25~
"Le service a été impeccable, à la fois diligent et discret.",service~,SERVICE#GENERAL~,positive~,3~,10~
"J'adore ces restaurants où on a toujours du vin dans notre coupe sans jamais avoir à toucher à la bouteille, pour moi çà témoigne que le personnel garde toujours un oeil sur vous pour vous servir.",personnel~,SERVICE#GENERAL~,positive~,137~,146~
La synchronisation (moment pour servir les différents plats) était tout à fait correcte.,synchronisation~,SERVICE#GENERAL~,positive~,3~,18~
La nourriture était savoureuse.,nourriture~,FOOD#QUALITY~,positive~,3~,13~
Un peu plus de légumes dans les portions serait apprécié pour notre goût.,NULL~,FOOD#STYLE_OPTIONS~,negative~,0~,0~
"La carte des vins était adéquate, mais le vin est servi un tantinet trop chaud.",carte des vins~vin~,DRINKS#STYLE_OPTIONS~DRINKS#QUALITY~,positive~negative~,3~42~,17~45~
Un déjeuner parfait !,déjeuner~,RESTAURANT#GENERAL~,positive~,3~,11~
"L'accueil et le service sont irréprochables : sympathique , pas du tout guindé ; jeune, généreux !",accueil~service~,SERVICE#GENERAL~SERVICE#GENERAL~,positive~positive~,2~16~,9~23~
"L'accueil et le service, c'est comme dans l'assiette avec un menu déjeuner qui n'a pas son égal !",menu déjeuner~accueil~service~,FOOD#QUALITY~SERVICE#GENERAL~SERVICE#GENERAL~,positive~positive~positive~,61~2~16~,74~9~23~
"Tout est raffiné, parfumé, esthétique, surprenant !",NULL~NULL~,FOOD#QUALITY~FOOD#STYLE_OPTIONS~,positive~positive~,0~0~,0~0~
Un grand bonheur !,NULL~,FOOD#QUALITY~,positive~,0~,0~
"Beaucoup de gentillesse , plein de saveurs !",NULL~NULL~,SERVICE#GENERAL~FOOD#QUALITY~,positive~positive~,0~0~,0~0~
What else ?,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Les plats sont excellents de l'entrée au dessert.,plats~,FOOD#QUALITY~,positive~,4~,9~
Cela rattrape l'heure et demi d'attente pour avoir une place.,attente~,SERVICE#GENERAL~,negative~,32~,39~
"En effet, le soir il n'y a pas de réservation possible, donc c'est sur une liste d'attente qui, parait-il en fin de semaine peut être tres longue.",NULL~,RESTAURANT#MISCELLANEOUS~,negative~,0~,0~
Le cadre est très agréable et le service cordial.,cadre~service~,AMBIENCE#GENERAL~SERVICE#GENERAL~,positive~positive~,3~33~,8~40~
Restaurant bondé.,Restaurant~,RESTAURANT#MISCELLANEOUS~,neutral~,0~,10~
C'est bon signe.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
On confirme bonne table parisienne.,NULL~,FOOD#QUALITY~,positive~,0~,0~
Apéro maison conseillé.,Apéro~,FOOD#QUALITY~,positive~,0~,5~
Juste un peu déçu sur l'assaisonnement.,assaisonnement~,FOOD#QUALITY~,negative~,24~,38~
Foie gras manquait un peu de cuisson.,Foie gras~,FOOD#QUALITY~,negative~,0~,9~
Lièvre pas mauvais mais trop broyé.,Lièvre~,FOOD#QUALITY~,negative~,0~,6~
Le vin parfait.,vin~,DRINKS#QUALITY~,positive~,3~,6~
Service aimable.,Service~,SERVICE#GENERAL~,positive~,0~,7~
"Charmante ambiance de brasserie avec un personnel très sympathique, plats typiquement français et de saison mais préparés de façon un peu trop ""industriel"" : Par exemple, le gigot de 7 heures servi en cocotte est bouilli !!! Rapport qualité/prix un peu exagéré.",ambiance~plats~gigot~NULL~NULL~personnel~plats~,AMBIENCE#GENERAL~FOOD#QUALITY~FOOD#QUALITY~FOOD#PRICES~FOOD#QUALITY~SERVICE#GENERAL~FOOD#STYLE_OPTIONS~,positive~negative~negative~negative~negative~positive~positive~,10~68~174~0~0~40~68~,18~73~179~0~0~49~73~
On va faire simple :,,,,,
,,,,,
Les plus :,,,,,
- Le sourcing des produits est top,produits~,FOOD#QUALITY~,positive~,18~,26~
"- c'est bon, maîtrisé et des fois original",NULL~NULL~,FOOD#QUALITY~FOOD#STYLE_OPTIONS~,positive~positive~,0~0~,0~0~
- Formule le midi TOP,Formule~,FOOD#STYLE_OPTIONS~,positive~,2~,9~
,,,,,
Les moins :,,,,,
"- patron désagréable, bourru et hautain",patron~,SERVICE#GENERAL~,negative~,2~,8~
- c'est souvent cher,NULL~,RESTAURANT#PRICES~,negative~,0~,0~
"- Les vins ""bio"" ""naturel"" souvent cher et dégueulasse",vins~vins~,DRINKS#PRICES~DRINKS#QUALITY~,negative~negative~,6~6~,10~10~
,,,,,
Conclusion :,,,,,
,,,,,
"A faire si on est dans le coin, mais pas la peine de s'y précipiter, des très bon bistros c'est pas ce qui manque à Paris.",NULL~,RESTAURANT#GENERAL~,neutral~,0~,0~
"Cuisine correcte mais pas exceptionnelle, service lent.",Cuisine~service~,FOOD#QUALITY~SERVICE#GENERAL~,neutral~negative~,0~42~,7~49~
N'accepte ni les tickets restaurants ni la carte American Express... et vous le fait savoir sans ménagement.,NULL~NULL~,SERVICE#GENERAL~RESTAURANT#MISCELLANEOUS~,negative~negative~,0~0~,0~0~
Dommage car le cadre est sympa.,cadre~NULL~,AMBIENCE#GENERAL~RESTAURANT#GENERAL~,positive~negative~,15~0~,20~0~
Je suis allé il y a quelques jours dans ce restaurant pour diner entre amis.,,,,,
"La terrasse est bien, pour la cuisine c'est autre chose...",terrasse~cuisine~,AMBIENCE#GENERAL~FOOD#QUALITY~,positive~negative~,3~30~,11~37~
"Une dorade au chorizo, sans chorizo.",dorade au chorizo~,FOOD#STYLE_OPTIONS~,negative~,4~,21~
A la place une espèce de confit de tomates au citron tout simplement immangeable.,confit de tomates au citron~,FOOD#QUALITY~,negative~,25~,52~
Et quand on demande à la patronne de venir goûter et qu'effectivement ce n'est pas bon et qu'elle va demander en cuisine le problème.,,,,,
"Et bien, trop de jus de citron mais aucun geste commercial.",NULL~,SERVICE#GENERAL~,negative~,0~,0~
"La ""purée"" dite maison est de la mousseline, et je ne parle pas des autres légumes qui sont bouillis et sans goût.",purée~légumes~,FOOD#QUALITY~FOOD#QUALITY~,negative~negative~,4~75~,9~82~
Je trouve regrettable également que tous les plats sont arrivés froids...,plats~,FOOD#QUALITY~,negative~,45~,50~
Le carpaccio de tomates en entrée était bon.,carpaccio~,FOOD#QUALITY~,positive~,3~,12~
"Le dessert, une soupe de fraises au basilic était correct.",soupe de fraises au basilic~,FOOD#QUALITY~,neutral~,16~,43~
"Bref, pour deux personnes avec une bouteille de rosé : 86€ pour des plats froids, sans saveurs, et qui ne correspondent pas à ce qui est écrit sur la carte.",plats~NULL~,FOOD#QUALITY~RESTAURANT#PRICES~,negative~negative~,68~0~,73~0~
A cela s'ajoute la mauvaise foi de la patronne...,patronne~,SERVICE#GENERAL~,negative~,38~,46~
"Malgré une terrasse sympa, je ne mettrai plus jamais les pieds de ma vie dans ce restaurant...",terrasse~restaurant~,AMBIENCE#GENERAL~RESTAURANT#GENERAL~,positive~negative~,11~81~,19~91~
,,,,,
"Une équipe aimable, de la vraie nourriture traditionnelle française, fraîcheur des aliments, inventivité (pieds de cochons à tester :)) dans les recettes, de bon petits vins, franchement, ça fait 4 fois que j'y vais, et j'en suis toujours ravie !",équipe~nourriture traditionnelle française~aliments~pieds de cochons~vins~NULL~,SERVICE#GENERAL~FOOD#QUALITY~FOOD#QUALITY~FOOD#QUALITY~DRINKS#QUALITY~RESTAURANT#GENERAL~,positive~positive~positive~positive~positive~positive~,4~32~83~106~169~0~,10~67~91~122~173~0~
"A deux pas du panthéon en plus, on se dit que ça va être touristique, mais non : un décor assez intime, rétro, avec de grands miroirs, la carte sur une ardoise à l'ancienne, les tables en beau bois...",décor~,AMBIENCE#GENERAL~,positive~,84~,89~
Une très bonne adresse !,adresse~,RESTAURANT#GENERAL~,positive~,15~,22~
"je vous conseille la formule à 16,50 €.",formule~formule~,FOOD#QUALITY~FOOD#PRICES~,positive~positive~,21~21~,28~28~
Nous avons très bien mangé.,NULL~,FOOD#QUALITY~,positive~,0~,0~
Le point fort de ce bistrot chaleureux est sa cuisine.,bistrot~cuisine~,AMBIENCE#GENERAL~FOOD#QUALITY~,positive~positive~,20~46~,27~53~
Les plats sont servis en quantité suffisante et bien chauds.,plats~,FOOD#STYLE_OPTIONS~,positive~,4~,9~
L'accueil est souriant et le service agréable.,accueil~service~,SERVICE#GENERAL~SERVICE#GENERAL~,positive~positive~,2~29~,9~36~
Le menu à 26 euros pour entrée/plat/dessert offre un rapport qualité/prix très satisfaisants.,menu~menu~,FOOD#PRICES~FOOD#QUALITY~,positive~positive~,3~3~,7~7~
"Les points négatifs sont le manque d'espace (les tables sont petites et très rapprochées), l'environnement plutôt bruyant et le délai d'attente avant d'être servis (45 minutes environ avant d'avoir l'entrée).",attente~NULL~environnement~,SERVICE#GENERAL~RESTAURANT#MISCELLANEOUS~AMBIENCE#GENERAL~,negative~negative~negative~,136~0~93~,143~0~106~
"Malgré cela, j'y retournerai avec plaisir et vous invite à découvrir cet endroit.",endroit~,RESTAURANT#GENERAL~,positive~,73~,80~
